id,kode_provinsi,nama_provinsi,persentase_penduduk_miskin,satuan,tahun,id_gini,kode_provinsi_gini,semester,gini_ratio,satuan_gini,id_tpt,kode_provinsi_tpt,daerah,tingkat_penganggur_terbuka,satuan_tpt,id_ipm,kode_provinsi_ipm,kode_kabupaten_kota,nama_kabupaten_kota,jenis_kelamin,indeks_pembangunan_manusia,satuan_ipm,kemiskinan_tahun_depan,rata_rata_inflasi_tahunan
430,32,JAWA BARAT,8.4,PERSEN,2021,14,32,SEMESTER II,406,POIN,21,32,PERKOTAAN,10.57,PERSEN,183,32,3211,KABUPATEN SUMEDANG,LAKI-LAKI,75.07,POIN,8.4,97
430,32,JAWA BARAT,8.4,PERSEN,2021,14,32,SEMESTER II,406,POIN,21,32,PERKOTAAN,10.57,PERSEN,184,32,3211,KABUPATEN SUMEDANG,PEREMPUAN,71.45,POIN,8.4,97
430,32,JAWA BARAT,8.4,PERSEN,2021,14,32,SEMESTER II,406,POIN,21,32,PERKOTAAN,10.57,PERSEN,185,32,3212,KABUPATEN INDRAMAYU,LAKI-LAKI,72.12,POIN,8.4,97
430,32,JAWA BARAT,8.4,PERSEN,2021,14,32,SEMESTER II,406,POIN,21,32,PERKOTAAN,10.57,PERSEN,186,32,3212,KABUPATEN INDRAMAYU,PEREMPUAN,63.41,POIN,8.4,97
430,32,JAWA BARAT,8.4,PERSEN,2021,14,32,SEMESTER II,406,POIN,21,32,PERKOTAAN,10.57,PERSEN,187,32,3213,KABUPATEN SUBANG,LAKI-LAKI,73.01,POIN,8.4,97
430,32,JAWA BARAT,8.4,PERSEN,2021,14,32,SEMESTER II,406,POIN,21,32,PERKOTAAN,10.57,PERSEN,188,32,3213,KABUPATEN SUBANG,PEREMPUAN,66.08,POIN,8.4,97
430,32,JAWA BARAT,8.4,PERSEN,2021,14,32,SEMESTER II,406,POIN,21,32,PERKOTAAN,10.57,PERSEN,189,32,3214,KABUPATEN PURWAKARTA,LAKI-LAKI,75.99,POIN,8.4,97
430,32,JAWA BARAT,8.4,PERSEN,2021,14,32,SEMESTER II,406,POIN,21,32,PERKOTAAN,10.57,PERSEN,190,32,3214,KABUPATEN PURWAKARTA,PEREMPUAN,65.88,POIN,8.4,97
430,32,JAWA BARAT,8.4,PERSEN,2021,14,32,SEMESTER II,406,POIN,21,32,PERKOTAAN,10.57,PERSEN,191,32,3215,KABUPATEN KARAWANG,LAKI-LAKI,74.76,POIN,8.4,97
430,32,JAWA BARAT,8.4,PERSEN,2021,14,32,SEMESTER II,406,POIN,21,32,PERKOTAAN,10.57,PERSEN,192,32,3215,KABUPATEN KARAWANG,PEREMPUAN,67.5,POIN,8.4,97
430,32,JAWA BARAT,8.4,PERSEN,2021,14,32,SEMESTER II,406,POIN,21,32,PERKOTAAN,10.57,PERSEN,193,32,3216,KABUPATEN BEKASI,LAKI-LAKI,79.23,POIN,8.4,97
430,32,JAWA BARAT,8.4,PERSEN,2021,14,32,SEMESTER II,406,POIN,21,32,PERKOTAAN,10.57,PERSEN,194,32,3216,KABUPATEN BEKASI,PEREMPUAN,70.42,POIN,8.4,97
430,32,JAWA BARAT,8.4,PERSEN,2021,14,32,SEMESTER II,406,POIN,21,32,PERKOTAAN,10.57,PERSEN,195,32,3217,KABUPATEN BANDUNG BARAT,LAKI-LAKI,73.5,POIN,8.4,97
430,32,JAWA BARAT,8.4,PERSEN,2021,14,32,SEMESTER II,406,POIN,21,32,PERKOTAAN,10.57,PERSEN,196,32,3217,KABUPATEN BANDUNG BARAT,PEREMPUAN,58.12,POIN,8.4,97
430,32,JAWA BARAT,8.4,PERSEN,2021,14,32,SEMESTER II,406,POIN,21,32,PERKOTAAN,10.57,PERSEN,197,32,3218,KABUPATEN PANGANDARAN,LAKI-LAKI,72.54,POIN,8.4,97
430,32,JAWA BARAT,8.4,PERSEN,2021,14,32,SEMESTER II,406,POIN,21,32,PERKOTAAN,10.57,PERSEN,198,32,3218,KABUPATEN PANGANDARAN,PEREMPUAN,65.23,POIN,8.4,97
430,32,JAWA BARAT,8.4,PERSEN,2021,14,32,SEMESTER II,406,POIN,21,32,PERKOTAAN,10.57,PERSEN,199,32,3271,KOTA BOGOR,LAKI-LAKI,81.23,POIN,8.4,97
430,32,JAWA BARAT,8.4,PERSEN,2021,14,32,SEMESTER II,406,POIN,21,32,PERKOTAAN,10.57,PERSEN,200,32,3271,KOTA BOGOR,PEREMPUAN,73.81,POIN,8.4,97
430,32,JAWA BARAT,8.4,PERSEN,2021,14,32,SEMESTER II,406,POIN,21,32,PERKOTAAN,10.57,PERSEN,201,32,3272,KOTA SUKABUMI,LAKI-LAKI,79.7,POIN,8.4,97
430,32,JAWA BARAT,8.4,PERSEN,2021,14,32,SEMESTER II,406,POIN,21,32,PERKOTAAN,10.57,PERSEN,202,32,3272,KOTA SUKABUMI,PEREMPUAN,72.99,POIN,8.4,97
430,32,JAWA BARAT,8.4,PERSEN,2021,14,32,SEMESTER II,406,POIN,21,32,PERKOTAAN,10.57,PERSEN,203,32,3273,KOTA BANDUNG,LAKI-LAKI,85.39,POIN,8.4,97
430,32,JAWA BARAT,8.4,PERSEN,2021,14,32,SEMESTER II,406,POIN,21,32,PERKOTAAN,10.57,PERSEN,204,32,3273,KOTA BANDUNG,PEREMPUAN,80.88,POIN,8.4,97
430,32,JAWA BARAT,8.4,PERSEN,2021,14,32,SEMESTER II,406,POIN,21,32,PERKOTAAN,10.57,PERSEN,205,32,3274,KOTA CIREBON,LAKI-LAKI,78.56,POIN,8.4,97
430,32,JAWA BARAT,8.4,PERSEN,2021,14,32,SEMESTER II,406,POIN,21,32,PERKOTAAN,10.57,PERSEN,206,32,3274,KOTA CIREBON,PEREMPUAN,74.21,POIN,8.4,97
430,32,JAWA BARAT,8.4,PERSEN,2021,14,32,SEMESTER II,406,POIN,21,32,PERKOTAAN,10.57,PERSEN,207,32,3275,KOTA BEKASI,LAKI-LAKI,86.42,POIN,8.4,97
430,32,JAWA BARAT,8.4,PERSEN,2021,14,32,SEMESTER II,406,POIN,21,32,PERKOTAAN,10.57,PERSEN,208,32,3275,KOTA BEKASI,PEREMPUAN,80.45,POIN,8.4,97
430,32,JAWA BARAT,8.4,PERSEN,2021,14,32,SEMESTER II,406,POIN,21,32,PERKOTAAN,10.57,PERSEN,209,32,3276,KOTA DEPOK,LAKI-LAKI,85.6,POIN,8.4,97
430,32,JAWA BARAT,8.4,PERSEN,2021,14,32,SEMESTER II,406,POIN,21,32,PERKOTAAN,10.57,PERSEN,210,32,3276,KOTA DEPOK,PEREMPUAN,79.57,POIN,8.4,97
430,32,JAWA BARAT,8.4,PERSEN,2021,14,32,SEMESTER II,406,POIN,21,32,PERKOTAAN,10.57,PERSEN,211,32,3277,KOTA CIMAHI,LAKI-LAKI,82.19,POIN,8.4,97
430,32,JAWA BARAT,8.4,PERSEN,2021,14,32,SEMESTER II,406,POIN,21,32,PERKOTAAN,10.57,PERSEN,212,32,3277,KOTA CIMAHI,PEREMPUAN,75.57,POIN,8.4,97
430,32,JAWA BARAT,8.4,PERSEN,2021,14,32,SEMESTER II,406,POIN,21,32,PERKOTAAN,10.57,PERSEN,213,32,3278,KOTA TASIKMALAYA,LAKI-LAKI,76.49,POIN,8.4,97
430,32,JAWA BARAT,8.4,PERSEN,2021,14,32,SEMESTER II,406,POIN,21,32,PERKOTAAN,10.57,PERSEN,214,32,3278,KOTA TASIKMALAYA,PEREMPUAN,70.17,POIN,8.4,97
430,32,JAWA BARAT,8.4,PERSEN,2021,14,32,SEMESTER II,406,POIN,21,32,PERKOTAAN,10.57,PERSEN,215,32,3279,KOTA BANJAR,LAKI-LAKI,76.97,POIN,8.4,97
430,32,JAWA BARAT,8.4,PERSEN,2021,14,32,SEMESTER II,406,POIN,21,32,PERKOTAAN,10.57,PERSEN,216,32,3279,KOTA BANJAR,PEREMPUAN,66.97,POIN,8.4,97
430,32,JAWA BARAT,8.4,PERSEN,2021,14,32,SEMESTER II,406,POIN,22,32,PERDESAAN,7.2,PERSEN,163,32,3201,KABUPATEN BOGOR,LAKI-LAKI,75.38,POIN,8.4,97
430,32,JAWA BARAT,8.4,PERSEN,2021,14,32,SEMESTER II,406,POIN,22,32,PERDESAAN,7.2,PERSEN,164,32,3201,KABUPATEN BOGOR,PEREMPUAN,67.39,POIN,8.4,97
430,32,JAWA BARAT,8.4,PERSEN,2021,14,32,SEMESTER II,406,POIN,22,32,PERDESAAN,7.2,PERSEN,165,32,3202,KABUPATEN SUKABUMI,LAKI-LAKI,72.44,POIN,8.4,97
430,32,JAWA BARAT,8.4,PERSEN,2021,14,32,SEMESTER II,406,POIN,22,32,PERDESAAN,7.2,PERSEN,166,32,3202,KABUPATEN SUKABUMI,PEREMPUAN,63.34,POIN,8.4,97
430,32,JAWA BARAT,8.4,PERSEN,2021,14,32,SEMESTER II,406,POIN,22,32,PERDESAAN,7.2,PERSEN,167,32,3203,KABUPATEN CIANJUR,LAKI-LAKI,70.08,POIN,8.4,97
430,32,JAWA BARAT,8.4,PERSEN,2021,14,32,SEMESTER II,406,POIN,22,32,PERDESAAN,7.2,PERSEN,168,32,3203,KABUPATEN CIANJUR,PEREMPUAN,59.08,POIN,8.4,97
430,32,JAWA BARAT,8.4,PERSEN,2021,14,32,SEMESTER II,406,POIN,22,32,PERDESAAN,7.2,PERSEN,169,32,3204,KABUPATEN BANDUNG,LAKI-LAKI,75.75,POIN,8.4,97
430,32,JAWA BARAT,8.4,PERSEN,2021,14,32,SEMESTER II,406,POIN,22,32,PERDESAAN,7.2,PERSEN,170,32,3204,KABUPATEN BANDUNG,PEREMPUAN,71.09,POIN,8.4,97
430,32,JAWA BARAT,8.4,PERSEN,2021,14,32,SEMESTER II,406,POIN,22,32,PERDESAAN,7.2,PERSEN,171,32,3205,KABUPATEN GARUT,LAKI-LAKI,71.13,POIN,8.4,97
430,32,JAWA BARAT,8.4,PERSEN,2021,14,32,SEMESTER II,406,POIN,22,32,PERDESAAN,7.2,PERSEN,172,32,3205,KABUPATEN GARUT,PEREMPUAN,58.42,POIN,8.4,97
430,32,JAWA BARAT,8.4,PERSEN,2021,14,32,SEMESTER II,406,POIN,22,32,PERDESAAN,7.2,PERSEN,173,32,3206,KABUPATEN TASIKMALAYA,LAKI-LAKI,70.59,POIN,8.4,97
430,32,JAWA BARAT,8.4,PERSEN,2021,14,32,SEMESTER II,406,POIN,22,32,PERDESAAN,7.2,PERSEN,174,32,3206,KABUPATEN TASIKMALAYA,PEREMPUAN,60.96,POIN,8.4,97
430,32,JAWA BARAT,8.4,PERSEN,2021,14,32,SEMESTER II,406,POIN,22,32,PERDESAAN,7.2,PERSEN,175,32,3207,KABUPATEN CIAMIS,LAKI-LAKI,76.41,POIN,8.4,97
430,32,JAWA BARAT,8.4,PERSEN,2021,14,32,SEMESTER II,406,POIN,22,32,PERDESAAN,7.2,PERSEN,176,32,3207,KABUPATEN CIAMIS,PEREMPUAN,66.13,POIN,8.4,97
430,32,JAWA BARAT,8.4,PERSEN,2021,14,32,SEMESTER II,406,POIN,22,32,PERDESAAN,7.2,PERSEN,177,32,3208,KABUPATEN KUNINGAN,LAKI-LAKI,75.06,POIN,8.4,97
430,32,JAWA BARAT,8.4,PERSEN,2021,14,32,SEMESTER II,406,POIN,22,32,PERDESAAN,7.2,PERSEN,178,32,3208,KABUPATEN KUNINGAN,PEREMPUAN,65.28,POIN,8.4,97
430,32,JAWA BARAT,8.4,PERSEN,2021,14,32,SEMESTER II,406,POIN,22,32,PERDESAAN,7.2,PERSEN,179,32,3209,KABUPATEN CIREBON,LAKI-LAKI,73.96,POIN,8.4,97
430,32,JAWA BARAT,8.4,PERSEN,2021,14,32,SEMESTER II,406,POIN,22,32,PERDESAAN,7.2,PERSEN,180,32,3209,KABUPATEN CIREBON,PEREMPUAN,61.75,POIN,8.4,97
430,32,JAWA BARAT,8.4,PERSEN,2021,14,32,SEMESTER II,406,POIN,22,32,PERDESAAN,7.2,PERSEN,181,32,3210,KABUPATEN MAJALENGKA,LAKI-LAKI,72.46,POIN,8.4,97
430,32,JAWA BARAT,8.4,PERSEN,2021,14,32,SEMESTER II,406,POIN,22,32,PERDESAAN,7.2,PERSEN,182,32,3210,KABUPATEN MAJALENGKA,PEREMPUAN,62.49,POIN,8.4,97
430,32,JAWA BARAT,8.4,PERSEN,2021,14,32,SEMESTER II,406,POIN,22,32,PERDESAAN,7.2,PERSEN,183,32,3211,KABUPATEN SUMEDANG,LAKI-LAKI,75.07,POIN,8.4,97
430,32,JAWA BARAT,8.4,PERSEN,2021,14,32,SEMESTER II,406,POIN,22,32,PERDESAAN,7.2,PERSEN,184,32,3211,KABUPATEN SUMEDANG,PEREMPUAN,71.45,POIN,8.4,97
430,32,JAWA BARAT,8.4,PERSEN,2021,14,32,SEMESTER II,406,POIN,22,32,PERDESAAN,7.2,PERSEN,185,32,3212,KABUPATEN INDRAMAYU,LAKI-LAKI,72.12,POIN,8.4,97
430,32,JAWA BARAT,8.4,PERSEN,2021,14,32,SEMESTER II,406,POIN,22,32,PERDESAAN,7.2,PERSEN,186,32,3212,KABUPATEN INDRAMAYU,PEREMPUAN,63.41,POIN,8.4,97
430,32,JAWA BARAT,8.4,PERSEN,2021,14,32,SEMESTER II,406,POIN,22,32,PERDESAAN,7.2,PERSEN,187,32,3213,KABUPATEN SUBANG,LAKI-LAKI,73.01,POIN,8.4,97
430,32,JAWA BARAT,8.4,PERSEN,2021,14,32,SEMESTER II,406,POIN,22,32,PERDESAAN,7.2,PERSEN,188,32,3213,KABUPATEN SUBANG,PEREMPUAN,66.08,POIN,8.4,97
430,32,JAWA BARAT,8.4,PERSEN,2021,14,32,SEMESTER II,406,POIN,22,32,PERDESAAN,7.2,PERSEN,189,32,3214,KABUPATEN PURWAKARTA,LAKI-LAKI,75.99,POIN,8.4,97
430,32,JAWA BARAT,8.4,PERSEN,2021,14,32,SEMESTER II,406,POIN,22,32,PERDESAAN,7.2,PERSEN,190,32,3214,KABUPATEN PURWAKARTA,PEREMPUAN,65.88,POIN,8.4,97
430,32,JAWA BARAT,8.4,PERSEN,2021,14,32,SEMESTER II,406,POIN,22,32,PERDESAAN,7.2,PERSEN,191,32,3215,KABUPATEN KARAWANG,LAKI-LAKI,74.76,POIN,8.4,97
430,32,JAWA BARAT,8.4,PERSEN,2021,14,32,SEMESTER II,406,POIN,22,32,PERDESAAN,7.2,PERSEN,192,32,3215,KABUPATEN KARAWANG,PEREMPUAN,67.5,POIN,8.4,97
430,32,JAWA BARAT,8.4,PERSEN,2021,14,32,SEMESTER II,406,POIN,22,32,PERDESAAN,7.2,PERSEN,193,32,3216,KABUPATEN BEKASI,LAKI-LAKI,79.23,POIN,8.4,97
430,32,JAWA BARAT,8.4,PERSEN,2021,14,32,SEMESTER II,406,POIN,22,32,PERDESAAN,7.2,PERSEN,194,32,3216,KABUPATEN BEKASI,PEREMPUAN,70.42,POIN,8.4,97
430,32,JAWA BARAT,8.4,PERSEN,2021,14,32,SEMESTER II,406,POIN,22,32,PERDESAAN,7.2,PERSEN,195,32,3217,KABUPATEN BANDUNG BARAT,LAKI-LAKI,73.5,POIN,8.4,97
430,32,JAWA BARAT,8.4,PERSEN,2021,14,32,SEMESTER II,406,POIN,22,32,PERDESAAN,7.2,PERSEN,196,32,3217,KABUPATEN BANDUNG BARAT,PEREMPUAN,58.12,POIN,8.4,97
430,32,JAWA BARAT,8.4,PERSEN,2021,14,32,SEMESTER II,406,POIN,22,32,PERDESAAN,7.2,PERSEN,197,32,3218,KABUPATEN PANGANDARAN,LAKI-LAKI,72.54,POIN,8.4,97
430,32,JAWA BARAT,8.4,PERSEN,2021,14,32,SEMESTER II,406,POIN,22,32,PERDESAAN,7.2,PERSEN,198,32,3218,KABUPATEN PANGANDARAN,PEREMPUAN,65.23,POIN,8.4,97
430,32,JAWA BARAT,8.4,PERSEN,2021,14,32,SEMESTER II,406,POIN,22,32,PERDESAAN,7.2,PERSEN,199,32,3271,KOTA BOGOR,LAKI-LAKI,81.23,POIN,8.4,97
430,32,JAWA BARAT,8.4,PERSEN,2021,14,32,SEMESTER II,406,POIN,22,32,PERDESAAN,7.2,PERSEN,200,32,3271,KOTA BOGOR,PEREMPUAN,73.81,POIN,8.4,97
430,32,JAWA BARAT,8.4,PERSEN,2021,14,32,SEMESTER II,406,POIN,22,32,PERDESAAN,7.2,PERSEN,201,32,3272,KOTA SUKABUMI,LAKI-LAKI,79.7,POIN,8.4,97
430,32,JAWA BARAT,8.4,PERSEN,2021,14,32,SEMESTER II,406,POIN,22,32,PERDESAAN,7.2,PERSEN,202,32,3272,KOTA SUKABUMI,PEREMPUAN,72.99,POIN,8.4,97
430,32,JAWA BARAT,8.4,PERSEN,2021,14,32,SEMESTER II,406,POIN,22,32,PERDESAAN,7.2,PERSEN,203,32,3273,KOTA BANDUNG,LAKI-LAKI,85.39,POIN,8.4,97
430,32,JAWA BARAT,8.4,PERSEN,2021,14,32,SEMESTER II,406,POIN,22,32,PERDESAAN,7.2,PERSEN,204,32,3273,KOTA BANDUNG,PEREMPUAN,80.88,POIN,8.4,97
430,32,JAWA BARAT,8.4,PERSEN,2021,14,32,SEMESTER II,406,POIN,22,32,PERDESAAN,7.2,PERSEN,205,32,3274,KOTA CIREBON,LAKI-LAKI,78.56,POIN,8.4,97
430,32,JAWA BARAT,8.4,PERSEN,2021,14,32,SEMESTER II,406,POIN,22,32,PERDESAAN,7.2,PERSEN,206,32,3274,KOTA CIREBON,PEREMPUAN,74.21,POIN,8.4,97
430,32,JAWA BARAT,8.4,PERSEN,2021,14,32,SEMESTER II,406,POIN,22,32,PERDESAAN,7.2,PERSEN,207,32,3275,KOTA BEKASI,LAKI-LAKI,86.42,POIN,8.4,97
430,32,JAWA BARAT,8.4,PERSEN,2021,14,32,SEMESTER II,406,POIN,22,32,PERDESAAN,7.2,PERSEN,208,32,3275,KOTA BEKASI,PEREMPUAN,80.45,POIN,8.4,97
430,32,JAWA BARAT,8.4,PERSEN,2021,14,32,SEMESTER II,406,POIN,22,32,PERDESAAN,7.2,PERSEN,209,32,3276,KOTA DEPOK,LAKI-LAKI,85.6,POIN,8.4,97
430,32,JAWA BARAT,8.4,PERSEN,2021,14,32,SEMESTER II,406,POIN,22,32,PERDESAAN,7.2,PERSEN,210,32,3276,KOTA DEPOK,PEREMPUAN,79.57,POIN,8.4,97
430,32,JAWA BARAT,8.4,PERSEN,2021,14,32,SEMESTER II,406,POIN,22,32,PERDESAAN,7.2,PERSEN,211,32,3277,KOTA CIMAHI,LAKI-LAKI,82.19,POIN,8.4,97
430,32,JAWA BARAT,8.4,PERSEN,2021,14,32,SEMESTER II,406,POIN,22,32,PERDESAAN,7.2,PERSEN,212,32,3277,KOTA CIMAHI,PEREMPUAN,75.57,POIN,8.4,97
430,32,JAWA BARAT,8.4,PERSEN,2021,14,32,SEMESTER II,406,POIN,22,32,PERDESAAN,7.2,PERSEN,213,32,3278,KOTA TASIKMALAYA,LAKI-LAKI,76.49,POIN,8.4,97
430,32,JAWA BARAT,8.4,PERSEN,2021,14,32,SEMESTER II,406,POIN,22,32,PERDESAAN,7.2,PERSEN,214,32,3278,KOTA TASIKMALAYA,PEREMPUAN,70.17,POIN,8.4,97
430,32,JAWA BARAT,8.4,PERSEN,2021,14,32,SEMESTER II,406,POIN,22,32,PERDESAAN,7.2,PERSEN,215,32,3279,KOTA BANJAR,LAKI-LAKI,76.97,POIN,8.4,97
430,32,JAWA BARAT,8.4,PERSEN,2021,14,32,SEMESTER II,406,POIN,22,32,PERDESAAN,7.2,PERSEN,216,32,3279,KOTA BANJAR,PEREMPUAN,66.97,POIN,08.06,97
468,32,JAWA BARAT,08.06,PERSEN,2022,15,32,SEMESTER I,417,POIN,23,32,PERKOTAAN,8.92,PERSEN,217,32,3201,KABUPATEN BOGOR,LAKI-LAKI,75.91,POIN,08.06,"33,825,000,000,000,000"
468,32,JAWA BARAT,08.06,PERSEN,2022,15,32,SEMESTER I,417,POIN,23,32,PERKOTAAN,8.92,PERSEN,218,32,3201,KABUPATEN BOGOR,PEREMPUAN,68.28,POIN,08.06,"33,825,000,000,000,000"
468,32,JAWA BARAT,08.06,PERSEN,2022,15,32,SEMESTER I,417,POIN,23,32,PERKOTAAN,8.92,PERSEN,219,32,3202,KABUPATEN SUKABUMI,LAKI-LAKI,72.95,POIN,08.06,"33,825,000,000,000,000"
468,32,JAWA BARAT,08.06,PERSEN,2022,15,32,SEMESTER I,417,POIN,23,32,PERKOTAAN,8.92,PERSEN,220,32,3202,KABUPATEN SUKABUMI,PEREMPUAN,63.93,POIN,08.06,"33,825,000,000,000,000"
468,32,JAWA BARAT,08.06,PERSEN,2022,15,32,SEMESTER I,417,POIN,23,32,PERKOTAAN,8.92,PERSEN,221,32,3203,KABUPATEN CIANJUR,LAKI-LAKI,70.4,POIN,08.06,"33,825,000,000,000,000"
468,32,JAWA BARAT,08.06,PERSEN,2022,15,32,SEMESTER I,417,POIN,23,32,PERKOTAAN,8.92,PERSEN,222,32,3203,KABUPATEN CIANJUR,PEREMPUAN,59.77,POIN,08.06,"33,825,000,000,000,000"
468,32,JAWA BARAT,08.06,PERSEN,2022,15,32,SEMESTER I,417,POIN,23,32,PERKOTAAN,8.92,PERSEN,223,32,3204,KABUPATEN BANDUNG,LAKI-LAKI,76.11,POIN,08.06,"33,825,000,000,000,000"
468,32,JAWA BARAT,08.06,PERSEN,2022,15,32,SEMESTER I,417,POIN,23,32,PERKOTAAN,8.92,PERSEN,224,32,3204,KABUPATEN BANDUNG,PEREMPUAN,71.52,POIN,08.06,"33,825,000,000,000,000"
468,32,JAWA BARAT,08.06,PERSEN,2022,15,32,SEMESTER I,417,POIN,23,32,PERKOTAAN,8.92,PERSEN,225,32,3205,KABUPATEN GARUT,LAKI-LAKI,71.77,POIN,08.06,"33,825,000,000,000,000"
468,32,JAWA BARAT,08.06,PERSEN,2022,15,32,SEMESTER I,417,POIN,23,32,PERKOTAAN,8.92,PERSEN,226,32,3205,KABUPATEN GARUT,PEREMPUAN,59.41,POIN,08.06,"33,825,000,000,000,000"
468,32,JAWA BARAT,08.06,PERSEN,2022,15,32,SEMESTER I,417,POIN,23,32,PERKOTAAN,8.92,PERSEN,227,32,3206,KABUPATEN TASIKMALAYA,LAKI-LAKI,71.48,POIN,08.06,"33,825,000,000,000,000"
468,32,JAWA BARAT,08.06,PERSEN,2022,15,32,SEMESTER I,417,POIN,23,32,PERKOTAAN,8.92,PERSEN,228,32,3206,KABUPATEN TASIKMALAYA,PEREMPUAN,61.93,POIN,08.06,"33,825,000,000,000,000"
468,32,JAWA BARAT,08.06,PERSEN,2022,15,32,SEMESTER I,417,POIN,23,32,PERKOTAAN,8.92,PERSEN,229,32,3207,KABUPATEN CIAMIS,LAKI-LAKI,76.7,POIN,08.06,"33,825,000,000,000,000"
468,32,JAWA BARAT,08.06,PERSEN,2022,15,32,SEMESTER I,417,POIN,23,32,PERKOTAAN,8.92,PERSEN,230,32,3207,KABUPATEN CIAMIS,PEREMPUAN,66.76,POIN,08.06,"33,825,000,000,000,000"
468,32,JAWA BARAT,08.06,PERSEN,2022,15,32,SEMESTER I,417,POIN,23,32,PERKOTAAN,8.92,PERSEN,231,32,3208,KABUPATEN KUNINGAN,LAKI-LAKI,75.42,POIN,08.06,"33,825,000,000,000,000"
468,32,JAWA BARAT,08.06,PERSEN,2022,15,32,SEMESTER I,417,POIN,23,32,PERKOTAAN,8.92,PERSEN,232,32,3208,KABUPATEN KUNINGAN,PEREMPUAN,65.74,POIN,08.06,"33,825,000,000,000,000"
468,32,JAWA BARAT,08.06,PERSEN,2022,15,32,SEMESTER I,417,POIN,23,32,PERKOTAAN,8.92,PERSEN,233,32,3209,KABUPATEN CIREBON,LAKI-LAKI,74.68,POIN,08.06,"33,825,000,000,000,000"
468,32,JAWA BARAT,08.06,PERSEN,2022,15,32,SEMESTER I,417,POIN,23,32,PERKOTAAN,8.92,PERSEN,234,32,3209,KABUPATEN CIREBON,PEREMPUAN,62.74,POIN,08.06,"33,825,000,000,000,000"
468,32,JAWA BARAT,08.06,PERSEN,2022,15,32,SEMESTER I,417,POIN,23,32,PERKOTAAN,8.92,PERSEN,235,32,3210,KABUPATEN MAJALENGKA,LAKI-LAKI,72.98,POIN,08.06,"33,825,000,000,000,000"
468,32,JAWA BARAT,08.06,PERSEN,2022,15,32,SEMESTER I,417,POIN,23,32,PERKOTAAN,8.92,PERSEN,236,32,3210,KABUPATEN MAJALENGKA,PEREMPUAN,63.27,POIN,08.06,"33,825,000,000,000,000"
468,32,JAWA BARAT,08.06,PERSEN,2022,15,32,SEMESTER I,417,POIN,23,32,PERKOTAAN,8.92,PERSEN,237,32,3211,KABUPATEN SUMEDANG,LAKI-LAKI,75.96,POIN,08.06,"33,825,000,000,000,000"
468,32,JAWA BARAT,08.06,PERSEN,2022,15,32,SEMESTER I,417,POIN,23,32,PERKOTAAN,8.92,PERSEN,238,32,3211,KABUPATEN SUMEDANG,PEREMPUAN,72.23,POIN,08.06,"33,825,000,000,000,000"
468,32,JAWA BARAT,08.06,PERSEN,2022,15,32,SEMESTER I,417,POIN,23,32,PERKOTAAN,8.92,PERSEN,239,32,3212,KABUPATEN INDRAMAYU,LAKI-LAKI,73.02,POIN,08.06,"33,825,000,000,000,000"
468,32,JAWA BARAT,08.06,PERSEN,2022,15,32,SEMESTER I,417,POIN,23,32,PERKOTAAN,8.92,PERSEN,240,32,3212,KABUPATEN INDRAMAYU,PEREMPUAN,64.38,POIN,08.06,"33,825,000,000,000,000"
468,32,JAWA BARAT,08.06,PERSEN,2022,15,32,SEMESTER I,417,POIN,23,32,PERKOTAAN,8.92,PERSEN,241,32,3213,KABUPATEN SUBANG,LAKI-LAKI,73.69,POIN,08.06,"33,825,000,000,000,000"
468,32,JAWA BARAT,08.06,PERSEN,2022,15,32,SEMESTER I,417,POIN,23,32,PERKOTAAN,8.92,PERSEN,242,32,3213,KABUPATEN SUBANG,PEREMPUAN,67.02,POIN,08.06,"33,825,000,000,000,000"
468,32,JAWA BARAT,08.06,PERSEN,2022,15,32,SEMESTER I,417,POIN,23,32,PERKOTAAN,8.92,PERSEN,243,32,3214,KABUPATEN PURWAKARTA,LAKI-LAKI,76.49,POIN,08.06,"33,825,000,000,000,000"
468,32,JAWA BARAT,08.06,PERSEN,2022,15,32,SEMESTER I,417,POIN,23,32,PERKOTAAN,8.92,PERSEN,244,32,3214,KABUPATEN PURWAKARTA,PEREMPUAN,66.5,POIN,08.06,"33,825,000,000,000,000"
468,32,JAWA BARAT,08.06,PERSEN,2022,15,32,SEMESTER I,417,POIN,23,32,PERKOTAAN,8.92,PERSEN,245,32,3215,KABUPATEN KARAWANG,LAKI-LAKI,75.47,POIN,08.06,"33,825,000,000,000,000"
468,32,JAWA BARAT,08.06,PERSEN,2022,15,32,SEMESTER I,417,POIN,23,32,PERKOTAAN,8.92,PERSEN,246,32,3215,KABUPATEN KARAWANG,PEREMPUAN,68.3,POIN,08.06,"33,825,000,000,000,000"
468,32,JAWA BARAT,08.06,PERSEN,2022,15,32,SEMESTER I,417,POIN,23,32,PERKOTAAN,8.92,PERSEN,247,32,3216,KABUPATEN BEKASI,LAKI-LAKI,79.69,POIN,08.06,"33,825,000,000,000,000"
468,32,JAWA BARAT,08.06,PERSEN,2022,15,32,SEMESTER I,417,POIN,23,32,PERKOTAAN,8.92,PERSEN,248,32,3216,KABUPATEN BEKASI,PEREMPUAN,71.22,POIN,08.06,"33,825,000,000,000,000"
468,32,JAWA BARAT,08.06,PERSEN,2022,15,32,SEMESTER I,417,POIN,23,32,PERKOTAAN,8.92,PERSEN,249,32,3217,KABUPATEN BANDUNG BARAT,LAKI-LAKI,74.15,POIN,08.06,"33,825,000,000,000,000"
